   ,INT,minutes,,"Minutes of uptime"
   ,INT,seconds,,"Seconds of uptime"
   ,INT64,total_seconds,,"Total uptime seconds"
TATTR,
------------------------------
TABLE,usb_devices
DESC,USB devices that are actively plugged into the host system.
   ,INT,usb_address,,"USB Device used address"
   ,INT,usb_port,,"USB Device used port"
   ,STRING,vendor,,"USB Device vendor string"
   ,STRING,vendor_id,,"Hex encoded USB Device vendor identifier"
   ,STRING,version,,"USB Device version number"
   ,STRING,model,,"USB Device model string"
   ,STRING,model_id,,"Hex encoded USB Device model identifier"
   ,STRING,serial,,"USB Device serial connection"
   ,STRING,class,,"USB Device class"
   ,STRING,subclass,,"USB Device subclass"
   ,STRING,protocol,,"USB Device protocol"
   ,INT,removable,,"1 If USB device is removable else 0"
TATTR,
------------------------------
TABLE,user_events
DESC,Track user events from the audit framework.
   ,INT64,uid,,"User ID"
   ,INT64,auid,,"Audit User ID"
   ,INT64,pid,,"Process (or thread) ID"
   ,STRING,message,,"Message from the event"
   ,INT,type,,"The file description for the process socket"
   ,STRING,path,,"Supplied path from event"
   ,STRING,address,,"The Internet protocol address or family ID"
   ,STRING,terminal,,"The network protocol ID"
   ,INT64,time,,"Time of execution in UNIX time"
   ,INT64,uptime,,"Time of execution in system uptime"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,user_groups
DESC,Local system user group relationships.
   ,INT64,uid,INDEX,"User ID"
   ,INT64,gid,INDEX,"Group ID"
TATTR,
------------------------------
TABLE,user_interaction_events
DESC,Track user interaction events from macOS' event tapping framework.
   ,INT64,time,,"Time"
TATTR,EVENT_BASED,
------------------------------
TABLE,user_ssh_keys
DESC,Returns the private keys in the users ~/.ssh directory and whether or not they are encrypted.
   ,INT64,uid,ADDITIONAL,"The local user that owns the key file"
   ,STRING,path,INDEX,"Path to key file"
   ,INT,encrypted,,"1 if key is encrypted, 0 otherwise"
TATTR,USER_BASED,
------------------------------
TABLE,users
DESC,Local user accounts (including domain accounts that have logged on locally (Windows)).
   ,INT64,uid,INDEX,"User ID"
   ,INT64,gid,,"Group ID (unsigned)"
   ,INT64,uid_signed,,"User ID as int64 signed (Apple)"
   ,INT64,gid_signed,,"Default group ID as int64 signed (Apple)"
   ,STRING,username,ADDITIONAL,"Username"
   ,STRING,description,,"Optional user description"
   ,STRING,directory,,"User's home directory"
   ,STRING,shell,,"User's configured default shell"
   ,STRING,uuid,,"User's UUID (Apple) or SID (Windows)"
   ,STRING,type,HIDDEN,"Whether the account is roaming (domain), local, or a system profile"
TATTR,
------------------------------
TABLE,video_info
DESC,Retrieve video card information of the machine.
   ,INT,color_depth,,"The amount of bits per pixel to represent color."
   ,STRING,driver,,"The driver of the device."
   ,STRING,driver_date,,"The date listed on the installed driver."
   ,STRING,driver_version,,"The version of the installed driver."
   ,STRING,manufacturer,,"The manufaturer of the gpu."
   ,STRING,model,,"The model of the gpu."
   ,STRING,series,,"The series of the gpu."
   ,STRING,video_mode,,"The current resolution of the display."
TATTR,
------------------------------
TABLE,virtual_memory_info
DESC,Darwin Virtual Memory statistics.
   ,INT64,free,,"Total number of free pages."
   ,INT64,active,,"Total number of active pages."
   ,INT64,inactive,,"Total number of inactive pages."
   ,INT64,speculative,,"Total number of speculative pages."
   ,INT64,throttled,,"Total number of throttled pages."
   ,INT64,wired,,"Total number of wired down pages."
   ,INT64,purgeable,,"Total number of purgeable pages."
   ,INT64,faults,,"Total number of calls to vm_faults."
   ,INT64,copy,,"Total number of copy-on-write pages."
   ,INT64,zero_fill,,"Total number of zero filled pages."
   ,INT64,reactivated,,"Total number of reactivated pages."
   ,INT64,purged,,"Total number of purged pages."
   ,INT64,file_backed,,"Total number of file backed pages."
   ,INT64,anonymous,,"Total number of anonymous pages."
   ,INT64,uncompressed,,"Total number of uncompressed pages."
   ,INT64,compressor,,"The number of pages used to store compressed VM pages."
   ,INT64,decompressed,,"The total number of pages that have been decompressed by the VM compressor."
   ,INT64,compressed,,"The total number of pages that have been compressed by the VM compressor."
   ,INT64,page_ins,,"The total number of requests for pages from a pager."
   ,INT64,page_outs,,"Total number of pages paged out."
   ,INT64,swap_ins,,"The total number of compressed pages that have been swapped out to disk."
   ,INT64,swap_outs,,"The total number of compressed pages that have been swapped back in from disk."
TATTR,
------------------------------
TABLE,wifi_networks
DESC,OS X known/remembered Wi-Fi networks list.
   ,STRING,ssid,,"SSID octets of the network"
   ,STRING,network_name,,"Name of the network"
   ,STRING,security_type,,"Type of security on this network"
   ,INT,last_connected,,"Last time this netword was connected to as a unix_time"
   ,INT,passpoint,,"1 if Passpoint is supported, 0 otherwise"
   ,INT,possibly_hidden,,"1 if network is possibly a hidden network, 0 otherwise"
   ,INT,roaming,,"1 if roaming is supported, 0 otherwise"
   ,STRING,roaming_profile,,"Describe the roaming profile, usually one of Single, Dual  or Multi"
   ,INT,captive_portal,,"1 if this network has a captive portal, 0 otherwise"
   ,INT,auto_login,,"1 if auto login is enabled, 0 otherwise"
   ,INT,temporarily_disabled,,"1 if this network is temporarily disabled, 0 otherwise"
   ,INT,disabled,,"1 if this network is disabled, 0 otherwise"
TATTR,CACHEABLE,
------------------------------
TABLE,wifi_survey
DESC,Scan for nearby WiFi networks.
   ,STRING,interface,,"Name of the interface"
   ,STRING,ssid,,"SSID octets of the network"
   ,STRING,bssid,,"The current basic service set identifier"
   ,STRING,network_name,,"Name of the network"
   ,STRING,country_code,,"The country code (ISO/IEC 3166-1:1997) for the network"
   ,INT,rssi,,"The current received signal strength indication (dbm)"
   ,INT,noise,,"The current noise measurement (dBm)"
   ,INT,channel,,"Channel number"
   ,INT,channel_width,,"Channel width"
   ,INT,channel_band,,"Channel band"
TATTR,CACHEABLE,
------------------------------
TABLE,wifi_status
DESC,OS X current WiFi status.
   ,STRING,interface,,"Name of the interface"
   ,STRING,ssid,,"SSID octets of the network"
   ,STRING,bssid,,"The current basic service set identifier"
   ,STRING,network_name,,"Name of the network"
   ,STRING,country_code,,"The country code (ISO/IEC 3166-1:1997) for the network"
   ,STRING,security_type,,"Type of security on this network"
   ,INT,rssi,,"The current received signal strength indication (dbm)"
   ,INT,noise,,"The current noise measurement (dBm)"
   ,INT,channel,,"Channel number"
   ,INT,channel_width,,"Channel width"
   ,INT,channel_band,,"Channel band"
   ,STRING,transmit_rate,,"The current transmit rate"
   ,STRING,mode,,"The current operating mode for the Wi-Fi interface"
TATTR,CACHEABLE,
------------------------------
TABLE,winbaseobj
DESC,Lists named Windows objects in the default object directories, across all terminal services sessions.
   ,INT,session_id,INDEX,"Terminal Services Session Id"
   ,STRING,object_name,INDEX,"Object Name"
   ,STRING,object_type,,"Object Type"
TATTR,
------------------------------
TABLE,windows_crashes
DESC,Extracted information from Windows crash logs (Minidumps).
   ,STRING,datetime,,"Timestamp (log format) of the crash"
   ,STRING,module,,"Path of the crashed module within the process"
   ,STRING,path,,"Path of the executable file for the crashed process"
   ,INT64,pid,,"Process ID of the crashed process"
   ,INT64,tid,,"Thread ID of the crashed thread"
   ,STRING,version,,"File version info of the crashed process"
   ,INT64,process_uptime,,"Uptime of the process in seconds"
   ,STRING,stack_trace,,"Multiple stack frames from the stack trace"
   ,STRING,exception_code,,"The Windows exception code"
   ,STRING,exception_message,,"The NTSTATUS error message associated with the exception code"
   ,STRING,exception_address,,"Address (in hex) where the exception occurred"
   ,STRING,registers,,"The values of the system registers"
   ,STRING,command_line,,"Command-line string passed to the crashed process"
   ,STRING,current_directory,,"Current working directory of the crashed process"
   ,STRING,username,,"Username of the user who ran the crashed process"
   ,STRING,machine_name,,"Name of the machine where the crash happened"
   ,INT,major_version,,"Windows major version of the machine"
   ,INT,minor_version,,"Windows minor version of the machine"
   ,INT,build_number,,"Windows build number of the crashing machine"
   ,STRING,type,,"Type of crash log"
   ,STRING,crash_path,,"Path of the log file"
TATTR,
------------------------------
TABLE,windows_events
DESC,Windows Event logs.
   ,INT64,time,,"Timestamp the event was received"
   ,STRING,datetime,,"System time at which the event occurred"
   ,STRING,source,,"Source or channel of the event"
   ,STRING,provider_name,,"Provider name of the event"
   ,STRING,provider_guid,,"Provider guid of the event"
   ,INT,eventid,,"Event ID of the event"
   ,INT,task,,"Task value associated with the event"
   ,INT,level,,"The severity level associated with the event"
   ,INT64,keywords,,"A bitmask of the keywords defined in the event"
   ,STRING,data,,"Data associated with the event"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,wmi_bios_info
DESC,Lists important information from the system bios.
   ,STRING,name,,"Name of the Bios setting"
   ,STRING,value,,"Value of the Bios setting"
TATTR,
------------------------------
TABLE,wmi_cli_event_consumers
DESC,WMI CommandLineEventConsumer, which can be used for persistance on Windows. See https://www.blackhat.com/docs/us-15/materials/us-15-Graeber-Abusing-Windows-Management-Instrumentation-WMI-To-Build-A-Persistent%20Asynchronous-And-Fileless-Backdoor-wp.pdf for more details.
   ,STRING,name,,"Unique name of a consumer."
   ,STRING,command_line_template,,"Standard string template that specifies the process to be started. This property can be NULL, and the ExecutablePath property is used as the command line."
   ,STRING,executable_path,,"Module to execute. The string can specify the full path and file name of the module to execute, or it can specify a partial name. If a partial name is specified, the current drive and current directory are assumed."
   ,STRING,class,,"The name of the class."
   ,STRING,relative_path,,"Relative path to the class or instance."
TATTR,
------------------------------
TABLE,wmi_event_filters
DESC,Lists WMI event filters.
   ,STRING,name,,"Unique identifier of an event filter."
   ,STRING,query,,"Windows Management Instrumentation Query Language (WQL) event query that specifies the set of events for consumer notification, and the specific conditions for notification."
   ,STRING,query_language,,"Query language that the query is written in."
   ,STRING,class,,"The name of the class."
   ,STRING,relative_path,,"Relative path to the class or instance."
TATTR,
------------------------------
TABLE,wmi_filter_consumer_binding
DESC,Lists the relationship between event consumers and filters.
   ,STRING,consumer,,"Reference to an instance of __EventConsumer that represents the object path to a logical consumer, the recipient of an event."
   ,STRING,filter,,"Reference to an instance of __EventFilter that represents the object path to an event filter which is a query that specifies the type of event to be received."
   ,STRING,class,,"The name of the class."
   ,STRING,relative_path,,"Relative path to the class or instance."
TATTR,
------------------------------
TABLE,wmi_script_event_consumers
DESC,WMI ActiveScriptEventConsumer, which can be used for persistance on Windows. See https://www.blackhat.com/docs/us-15/materials/us-15-Graeber-Abusing-Windows-Management-Instrumentation-WMI-To-Build-A-Persistent%20Asynchronous-And-Fileless-Backdoor-wp.pdf for more details.
   ,STRING,name,,"Unique identifier for the event consumer. "
   ,STRING,scripting_engine,,"Name of the scripting engine to use, for example, 'VBScript'. This property cannot be NULL."
   ,STRING,script_file_name,,"Name of the file from which the script text is read, intended as an alternative to specifying the text of the script in the ScriptText property."
   ,STRING,script_text,,"Text of the script that is expressed in a language known to the scripting engine. This property must be NULL if the ScriptFileName property is not NULL."
   ,STRING,class,,"The name of the class."
   ,STRING,relative_path,,"Relative path to the class or instance."
TATTR,
------------------------------
TABLE,xprotect_entries
DESC,Database of the machine's XProtect signatures.
   ,STRING,name,,"Description of XProtected malware"
   ,STRING,launch_type,,"Launch services content type"
   ,STRING,identity,,"XProtect identity (SHA1) of content"
   ,STRING,filename,,"Use this file name to match"
   ,STRING,filetype,,"Use this file type to match"
   ,INT,optional,,"Match any of the identities/patterns for this XProtect name"
   ,INT,uses_pattern,,"Uses a match pattern instead of identity"
TATTR,CACHEABLE,
------------------------------
TABLE,xprotect_meta
DESC,Database of the machine's XProtect browser-related signatures.
   ,STRING,identifier,,"Browser plugin or extension identifier"
   ,STRING,type,,"Either plugin or extension"
   ,STRING,developer_id,,"Developer identity (SHA1) of extension"
   ,STRING,min_version,,"The minimum allowed plugin version."
TATTR,CACHEABLE,
------------------------------
TABLE,xprotect_reports
DESC,Database of XProtect matches (if user generated/sent an XProtect report).
   ,STRING,name,,"Description of XProtected malware"
   ,STRING,user_action,,"Action taken by user after prompted"
   ,STRING,time,,"Quarantine alert time"
TATTR,
------------------------------
TABLE,yara
DESC,Track YARA matches for files or PIDs.
   ,STRING,path,INDEX | REQUIRED,"The path scanned"
   ,STRING,matches,INDEX,"List of YARA matches"
   ,INT,count,,"Number of YARA matches"
   ,STRING,sig_group,INDEX | ADDITIONAL,"Signature group used"
   ,STRING,sigfile,INDEX | ADDITIONAL,"Signature file used"
   ,STRING,adhoc_rules,INDEX | ADDITIONAL,"YARA rules definition"
   ,STRING,strings,,"Matching strings"
   ,STRING,tags,,"Matching tags"
TATTR,
------------------------------
TABLE,yara_events
DESC,Track YARA matches for files specified in configuration data.
   ,STRING,target_path,,"The path scanned"
   ,STRING,category,,"The category of the file"
   ,STRING,action,,"Change action (UPDATE, REMOVE, etc)"
   ,INT64,transaction_id,,"ID used during bulk update"
   ,STRING,matches,,"List of YARA matches"
   ,INT,count,,"Number of YARA matches"
   ,STRING,strings,,"Matching strings"
   ,STRING,tags,,"Matching tags"
   ,INT64,time,,"Time of the scan"
   ,STRING,eid,HIDDEN,"Event ID"
TATTR,EVENT_BASED,
------------------------------
TABLE,yum_sources
   ,STRING,name,,"Repository name"
   ,STRING,baseurl,,"Repository base URL"
   ,STRING,enabled,,"Whether the repository is used"
   ,STRING,gpgcheck,,"Whether packages are GPG checked"
   ,STRING,gpgkey,,"URL to GPG key"
TATTR,
